Profile;Social network;Number of posts;Reactions, Comments & Shares;Profile-ID;Post-ID;Link;Image Link;
"7_18";null;2.0;1.7260273972602738;7_18;null;null;
"1_15";null;1.0;0.23972602739726026;1_15;null;null;
"5_18";null;1.0;1.3904109589041096;5_18;null;null;
"2_15";null;1.0;1.3424657534246576;2_15;null;null;
"6_18";null;1.0;0.5273972602739726;6_18;null;null;
"2_18";null;1.0;1.773972602739726;2_18;null;null;
